benchmark_id,benchmark_text,rank,similarity,corpus_file,corpus_source,corpus_text
murder_mysteries_3,,60,0.4406442940235138,,unknown,
murder_mysteries_3,,61,0.4397636353969574,,unknown,
murder_mysteries_3,,62,0.43976089358329773,,unknown,
murder_mysteries_3,,63,0.43976089358329773,,unknown,
murder_mysteries_3,,64,0.4390140175819397,,unknown,
murder_mysteries_3,,65,0.4390140175819397,,unknown,
murder_mysteries_3,,66,0.4389292001724243,,unknown,
murder_mysteries_3,,67,0.4389292001724243,,unknown,
murder_mysteries_3,,68,0.4389292001724243,,unknown,
murder_mysteries_3,,69,0.43881165981292725,,unknown,
murder_mysteries_3,,70,0.43790915608406067,,unknown,
murder_mysteries_3,,71,0.43790915608406067,,unknown,
murder_mysteries_3,,72,0.43790915608406067,,unknown,
murder_mysteries_3,,73,0.43790915608406067,,unknown,
murder_mysteries_3,,74,0.43790915608406067,,unknown,
murder_mysteries_3,,75,0.43790915608406067,,unknown,
murder_mysteries_3,,76,0.43790915608406067,,unknown,
murder_mysteries_3,,77,0.43790915608406067,,unknown,
murder_mysteries_3,,78,0.43790915608406067,,unknown,
murder_mysteries_3,,79,0.43790915608406067,,unknown,
murder_mysteries_3,,80,0.43790915608406067,,unknown,
murder_mysteries_3,,81,0.43790915608406067,,unknown,
murder_mysteries_3,,82,0.43790915608406067,,unknown,
murder_mysteries_3,,83,0.43790915608406067,,unknown,
murder_mysteries_3,,84,0.43790915608406067,,unknown,
murder_mysteries_3,,85,0.43790915608406067,,unknown,
murder_mysteries_3,,86,0.43790915608406067,,unknown,
murder_mysteries_3,,87,0.43790915608406067,,unknown,
murder_mysteries_3,,88,0.43790915608406067,,unknown,
murder_mysteries_3,,89,0.4378761947154999,,unknown,
murder_mysteries_3,,90,0.4373689293861389,,unknown,
murder_mysteries_3,,91,0.4367941915988922,,unknown,
murder_mysteries_3,,92,0.43586465716362,,unknown,
murder_mysteries_3,,93,0.43522506952285767,,unknown,
murder_mysteries_3,,94,0.43513190746307373,,unknown,
murder_mysteries_3,,95,0.4350784718990326,,unknown,
murder_mysteries_3,,96,0.4350784718990326,,unknown,
murder_mysteries_3,,97,0.4350784718990326,,unknown,
murder_mysteries_3,,98,0.4350784718990326,,unknown,
murder_mysteries_3,,99,0.43497389554977417,,unknown,
murder_mysteries_3,,100,0.43484875559806824,,unknown,
murder_mysteries_4,,1,0.5137124061584473,,unknown,
murder_mysteries_4,,2,0.5122659802436829,,unknown,
murder_mysteries_4,,3,0.5109441876411438,,unknown,
murder_mysteries_4,,4,0.5092102885246277,,unknown,
